radio: 0.00290987298108	Proporcion de Volumen Cilindrico: 7.7e-05
radio: 0.00481974596216	Proporcion de Volumen Cilindrico: 0.000219
radio: 0.00672961894323	Proporcion de Volumen Cilindrico: 0.000406
radio: 0.00863949192431	Proporcion de Volumen Cilindrico: 0.000646
radio: 0.0105493649054	Proporcion de Volumen Cilindrico: 0.000947
radio: 0.0124592378865	Proporcion de Volumen Cilindrico: 0.001331
radio: 0.0143691108675	Proporcion de Volumen Cilindrico: 0.001794
radio: 0.0162789838486	Proporcion de Volumen Cilindrico: 0.002309
radio: 0.0181888568297	Proporcion de Volumen Cilindrico: 0.002906
radio: 0.0200987298108	Proporcion de Volumen Cilindrico: 0.003537
radio: 0.0220086027919	Proporcion de Volumen Cilindrico: 0.004227
radio: 0.0239184757729	Proporcion de Volumen Cilindrico: 0.005047
radio: 0.025828348754	Proporcion de Volumen Cilindrico: 0.005905
radio: 0.0277382217351	Proporcion de Volumen Cilindrico: 0.00686
radio: 0.0296480947162	Proporcion de Volumen Cilindrico: 0.00784
radio: 0.0315579676972	Proporcion de Volumen Cilindrico: 0.008937
radio: 0.0334678406783	Proporcion de Volumen Cilindrico: 0.010077
radio: 0.0353777136594	Proporcion de Volumen Cilindrico: 0.01134
radio: 0.0372875866405	Proporcion de Volumen Cilindrico: 0.01258
radio: 0.0391974596216	Proporcion de Volumen Cilindrico: 0.013955
radio: 0.0411073326026	Proporcion de Volumen Cilindrico: 0.015435
radio: 0.0430172055837	Proporcion de Volumen Cilindrico: 0.016922
radio: 0.0449270785648	Proporcion de Volumen Cilindrico: 0.018556
radio: 0.0468369515459	Proporcion de Volumen Cilindrico: 0.020311
radio: 0.0487468245269	Proporcion de Volumen Cilindrico: 0.022094
radio: 0.050656697508	Proporcion de Volumen Cilindrico: 0.023916
radio: 0.0525665704891	Proporcion de Volumen Cilindrico: 0.025857
radio: 0.0544764434702	Proporcion de Volumen Cilindrico: 0.027863
radio: 0.0563863164513	Proporcion de Volumen Cilindrico: 0.029937
radio: 0.0582961894323	Proporcion de Volumen Cilindrico: 0.032042
radio: 0.0602060624134	Proporcion de Volumen Cilindrico: 0.034258
radio: 0.0621159353945	Proporcion de Volumen Cilindrico: 0.036557
radio: 0.0640258083756	Proporcion de Volumen Cilindrico: 0.038978
radio: 0.0659356813566	Proporcion de Volumen Cilindrico: 0.041515
radio: 0.0678455543377	Proporcion de Volumen Cilindrico: 0.044059
radio: 0.0697554273188	Proporcion de Volumen Cilindrico: 0.046721
radio: 0.0716653002999	Proporcion de Volumen Cilindrico: 0.049424
radio: 0.073575173281	Proporcion de Volumen Cilindrico: 0.052304
radio: 0.075485046262	Proporcion de Volumen Cilindrico: 0.055351
radio: 0.0773949192431	Proporcion de Volumen Cilindrico: 0.0583
radio: 0.0793047922242	Proporcion de Volumen Cilindrico: 0.061484
radio: 0.0812146652053	Proporcion de Volumen Cilindrico: 0.064655
radio: 0.0831245381863	Proporcion de Volumen Cilindrico: 0.067976
radio: 0.0850344111674	Proporcion de Volumen Cilindrico: 0.071388
radio: 0.0869442841485	Proporcion de Volumen Cilindrico: 0.074736
radio: 0.0888541571296	Proporcion de Volumen Cilindrico: 0.078273
radio: 0.0907640301107	Proporcion de Volumen Cilindrico: 0.08202
radio: 0.0926739030917	Proporcion de Volumen Cilindrico: 0.085805
radio: 0.0945837760728	Proporcion de Volumen Cilindrico: 0.08972
radio: 0.0964936490539	Proporcion de Volumen Cilindrico: 0.093658
radio: 0.098403522035	Proporcion de Volumen Cilindrico: 0.097567
radio: 0.100313395016	Proporcion de Volumen Cilindrico: 0.101804
radio: 0.102223267997	Proporcion de Volumen Cilindrico: 0.105973
radio: 0.104133140978	Proporcion de Volumen Cilindrico: 0.110309
radio: 0.106043013959	Proporcion de Volumen Cilindrico: 0.114729
radio: 0.10795288694	Proporcion de Volumen Cilindrico: 0.119264
